Company_ID_Number,Company_City,"City_Zip
",Job_Title,Job_Link,Job_Type,Company_Rating,Job_Degree,Company_Name,Company_Industry,Job_Salary,Job_Skills,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s14,s15
Job3724,Orlando,94115,Computer Systems/AI Engineer,https://www.indeed.com/rc/clk?jk=636c2bb8ff357f43&fccid=5bee64c47451d1c2&vjs=3,deep_learning,4.2,PHD/Doctorate Degree,Lawrence Berkeley National Laboratory,Government,120000-139999,Go,Google Cloud Platform,C/C++,SQL,IDS,Software Development,PostgreSQL,Leadership Experience,JavaScript,Java,Cassandra,Spark,NoSQL,REST
Job3725,San Francisco,23173,Big AI Engineer,https://www.indeed.com/rc/clk?jk=4beddacfa09f90de&fccid=1d69e9a5b2cfbeca&vjs=3,deep_learning,3.3,Associates Degree,Novetta,Software Development,120000-139999,Linux,TS/SCI Clearance,Hadoop,HBase,Spark,Elasticsearch,AWS,,,,,,,
Job3726,New York City,98101,Senior Marketing AI Engineer,https://www.indeed.com/rc/clk?jk=a4095f342f211aa9&fccid=f334737e3fd6818e&vjs=3,deep_learning,3.8,PHD/Doctorate Degree,Tableau,Software Development,120000-139999,Data Warehouse,Google Cloud Platform,SQL,,,,,,,,,,,
Job3727,Charleston,98101,Sr Clinical AI Engineer - PSJH,https://www.indeed.com/rc/clk?jk=f55906a5d14af83b&fccid=b983e0b562a36362&vjs=3,deep_learning,3.7,Masters Degree,Providence Health & Services,Health Care,120000-139999,ICD Coding,Project Management,R,SAS,SQL,CPT Coding,Tableau,Data Analysis,Python,,,,,
Job3728,San Francisco,94115,Sr AI Engineer : 18-01905,https://www.indeed.com/rc/clk?jk=30e37d9cdd7081a7&fccid=474b9602e1305593&vjs=3,deep_learning,3.6,Associates Degree,AKRAYA INC.,Human Resources and Staffing,120000-139999,Pig,Linux,Hive,Hadoop,Scripting,Kafka,SQL,Teradata,Spark,Data Warehouse,Shell Scripting,,,
Job3729,San Francisco,94115,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=dd940f32ee6846df&fccid=c39dcf34372f1519&vjs=3,deep_learning,3.3,Bachelors Degree,Red Ventures,Internet and Software,120000-139999,Linux,Scala,DynamoDB,Kafka,Oracle,Cloud Computing,SQL,Java,S3,MySQL,Cassandra,Spark,PostgreSQL,Shell Scripting
Job3730,San Francisco,60657,Sr AI Engineer,https://www.indeed.com/rc/clk?jk=ba00f8f9d55d89f1&fccid=c5c99ec01e2125aa&vjs=3,deep_learning,4,Bachelors Degree,GE Careers,Industrial Manufacturing,120000-139999,System Design,Hive,Statisical Analysis,SQL,MySQL,Design Patterns,Business Intelligence,Data Mining,Hadoop,HBase,Microsoft Access,Tableau,Predictive Analytics,Cassandra
Job3732,San Francisco,98101,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=328d2a31bdb063cb&fccid=6824fc1f087bd63e&vjs=3,deep_learning,4.1,Associates Degree,Hulu,Internet and Software,120000-139999,JavaScript,Pig,Hive,Microsoft SQL Server,Scripting,Hadoop,Oracle,SQL,Java,.Net,T-SQL,MySQL,C#,Data Warehouse
Job3733,San Francisco,75001,Software Engineer - Big AI Engineer,https://www.indeed.com/rc/clk?jk=d836c350ddaf7292&fccid=c46d0116f6e69eae&vjs=3,deep_learning,3.9,Bachelors Degree,JPMorgan Chase,Banks and Financial Services,120000-139999,Hive,SQL,Big Data,Design Experience,Hadoop,Scala,Tableau,Java,Cassandra,Spark,Data Warehouse,QlikView,NoSQL,Python
Job3734,Orlando,98101,Sr Clinical AI Engineer - PSJH,https://www.indeed.com/rc/clk?jk=8f2179583a7ec829&fccid=b983e0b562a36362&vjs=3,deep_learning,3.7,Masters Degree,Providence Health & Services,Health Care,120000-139999,ICD Coding,Project Management,R,SAS,SQL,CPT Coding,Tableau,Data Analysis,Python,,,,,
Job3735,San Deigo,43004,Sr AI Engineer,https://www.indeed.com/rc/clk?jk=a9d1640efffabd42&fccid=c5c99ec01e2125aa&vjs=3,deep_learning,4,PHD/Doctorate Degree,GE Careers,Industrial Manufacturing,120000-139999,Data Warehouse,Informatica,Oracle,,,,,,,,,,,
Job3738,San Francisco,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=9f3df5803a7cfbe5&fccid=1946e9cca8148fe1&vjs=3,deep_learning,5,Associates Degree,Everlane,Software Development,120000-139999,Spark,Hadoop,R,Python,SQL,,,,,,,,,
Job3740,Orlando,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=ebf3fc889c0cd7ce&fccid=d72eb0548d91249c&vjs=3,deep_learning,4.8,PHD/Doctorate Degree,Harnham,Consulting and Business Services,120000-139999,Big Data,Spark,Hadoop,Kafka,Python,SQL,AWS,,,,,,,
Job3741,Trenton,94115,Senior Backend & AI Engineer,https://www.indeed.com/rc/clk?jk=a1013b2bf338b0fd&fccid=b9f0b8b5ddbb6723&vjs=3,deep_learning,3.9,Masters Degree,Yodlee,Internet and Software,120000-139999,JavaScript,Linux,Go,Scala,Java,S3,NoSQL,Python,AWS,,,,,
Job3742,New York City,02101,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=59d3cb87503b9d3d&fccid=a015205ad138ca75&vjs=3,deep_learning,4.2,Associates Degree,MIT Lincoln Laboratory,Aerospace and Defense,120000-139999,Java,NoSQL,Leadership Experience,Service-Oriented Architecture,SQL,,,,,,,,,
Job3743,New York City,02101,Principal AI Engineer,https://www.indeed.com/rc/clk?jk=04a54f4d968bec38&fccid=deb234f9dd3edcea&vjs=3,deep_learning,4.1,Masters Degree,Fidelity Investments,Banks and Financial Services,120000-139999,Cassandra,Kanban,Data Warehouse,Informatica,NoSQL,Oracle,CI/CD,Service-Oriented Architecture,,,,,,
Job3744,New York City,43004,Sr. AI Engineer,https://www.indeed.com/rc/clk?jk=d18348864a2596ba&fccid=c5c99ec01e2125aa&vjs=3,deep_learning,4,Masters Degree,GE Careers,Industrial Manufacturing,120000-139999,Chef,System Design,Network,Hadoop,Kafka,Ansible,SQL,Big Data,Cassandra,S3,NoSQL,AWS,,
Job3745,New York City,94115,Lead Big AI Engineer,https://www.indeed.com/rc/clk?jk=8bb5092fc6e3853d&fccid=3a71a4d2f7990a25&vjs=3,deep_learning,3.8,Associates Degree,Allstate,Insurance,120000-139999,Hive,R,SQL,Big Data,Jenkins,Jira,Hadoop,Scala,Kafka,CI/CD,Tableau,Java,Git,Python
Job3746,Hartford,75001,Senior Big AI Engineer,https://www.indeed.com/rc/clk?jk=0d191bbb30f8739c&fccid=5bcd1ef0a7f4fb99&vjs=3,deep_learning,3.9,PHD/Doctorate Degree,Citi,Banks and Financial Services,120000-139999,Pig,Linux,Hive,Ruby,Machine Learning,Hadoop,Azure,HBase,Big Data,Java,S3,Spark,Kubernetes,CI
Job3747,Nashville,23173,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=0bb29fff9d22a8bd&fccid=6ce11bcd7af32730&vjs=3,deep_learning,4.5,Masters Degree,CapTech Consulting,Consulting and Business Services,120000-139999,Microsoft SQL Server,SQL,MySQL,Design Experience,Informatica,Jira,Data Mining,TFS,Hadoop,Scala,Kafka,Oracle,Teradata,Tableau
Job3748,San Francisco,97035,Sr Clinical AI Engineer - PSJH,https://www.indeed.com/rc/clk?jk=141911b9ed69a271&fccid=b983e0b562a36362&vjs=3,deep_learning,3.7,Associates Degree,Providence Health & Services,Health Care,120000-139999,ICD Coding,Project Management,R,SAS,SQL,CPT Coding,Tableau,Data Analysis,Python,,,,,
Job3749,San Francisco,98101,Principal AI Engineer - PSJH,https://www.indeed.com/rc/clk?jk=27050be427ac6ff7&fccid=b983e0b562a36362&vjs=3,deep_learning,3.7,PHD/Doctorate Degree,Providence Health & Services,Health Care,120000-139999,Linux,Solr,SQL,JSON,C#,Hadoop,Scala,CI/CD,HBase,Lucene,Java,.Net,Spark,NoSQL
Job3751,Hartford,23173,Sr. AI Engineer,https://www.indeed.com/rc/clk?jk=61e11613eaed24aa&fccid=b85c5070c3d3d8c8&vjs=3,deep_learning,4,Masters Degree,Capital One,Banks and Financial Services,120000-139999,Linux,Hadoop,Scripting,Scala,Perl,Azure,Big Data,Java,Cassandra,MongoDB,Spark,PostgreSQL,NoSQL,Python
Job3753,Boston,43004,Solution Design Architect / BI AI Engineer,https://www.indeed.com/rc/clk?jk=ef45b259a3596c4a&fccid=87f38351bd29de24&vjs=3,deep_learning,3.9,Bachelors Degree,Eaton,Industrial Manufacturing,120000-139999,Business Intelligence,Project Management,Data Science,,,,,,,,,,,
Job3754,Columbus,60657,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=6c9c874ee255c99e&fccid=3a71a4d2f7990a25&vjs=3,deep_learning,3.8,Masters Degree,Allstate,Insurance,120000-139999,Linux,Hive,Machine Learning,SQL,GIS,Hadoop,Scala,Image Processing,Tableau,Java,Spark,Python,,
Job3755,Portland,60657,Senior Big AI Engineer,https://www.indeed.com/rc/clk?jk=c90164fc022d053e&fccid=66562a0c7f84ca9f&vjs=3,deep_learning,4,Masters Degree,Kogentix,Consulting and Business Services,120000-139999,Pig,Hive,Data Mining,Hadoop,Scala,Kafka,DynamoDB,Big Data,Java,S3,Cassandra,MongoDB,Spark,NoSQL
Job3756,New York City,94115,AI Engineer - Enterprise Architect,https://www.indeed.com/rc/clk?jk=c8ea24a90dfec786&fccid=70687d47d3cdf42e&vjs=3,deep_learning,3.8,PHD/Doctorate Degree,Ingram Micro,Computers and Electronics,120000-139999,Pig,Hive,System Design,Microsoft SQL Server,Perforce,Go,Project Management,SQL,Big Data,Node.js,T-SQL,S3,C#,Kubernetes
Job3758,Charleston,73301,AI Engineer,https://www.indeed.com/rc/clk?jk=c50813f32177acfa&fccid=4a2d2fbadf14d480&vjs=3,deep_learning,3.7,PHD/Doctorate Degree,Jobspring Partners,Human Resources and Staffing,120000-139999,Java,Spark,Scala,Python,AWS,,,,,,,,,
Job3760,San Francisco,43004,Solution Design Architect / BI AI Engineer,https://www.indeed.com/rc/clk?jk=d8713383183c77f2&fccid=87f38351bd29de24&vjs=3,deep_learning,3.9,PHD/Doctorate Degree,Eaton,Industrial Manufacturing,120000-139999,Business Intelligence,Project Management,Data Science,,,,,,,,,,,
Job3762,San Francisco,10001,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=794c824edecc681d&fccid=88abe56df2404a30&vjs=3,deep_learning,4.2,PHD/Doctorate Degree,Harry's,Software Development,120000-139999,Business Intelligence,Hive,Hadoop,Scala,Ansible,SQL,Tableau,S3,Spark,Docker,NoSQL,PostgreSQL,Python,AWS
Job3763,New York City,97035,Principal AI Engineer - PSJH,https://www.indeed.com/rc/clk?jk=a787ba2a4b23a64e&fccid=b983e0b562a36362&vjs=3,deep_learning,3.7,PHD/Doctorate Degree,Providence Health & Services,Software Development,120000-139999,Linux,Solr,SQL,JSON,C#,Hadoop,Scala,CI/CD,HBase,Lucene,Java,.Net,Spark,NoSQL
Job3764,New York City,46077,Senior Machine Learning/AI Engineer,https://www.indeed.com/rc/clk?jk=9da029623c9a5206&fccid=b6e390e3753371af&vjs=3,deep_learning,3,PHD/Doctorate Degree,Zotec Partners,Software Development,120000-139999,TensorFlow,AI,Machine Learning,Hadoop,Google Cloud Platform,Kafka,R,Lean,Tableau,Big Data,Spark,Python,,
Job3765,San Francisco,94115,Sr. AI Engineer,https://www.indeed.com/rc/clk?jk=e28551c836cffaab&fccid=65a841a7f945806c&vjs=3,deep_learning,3.6,PHD/Doctorate Degree,Trianz,Software Development,120000-139999,Pig,Hive,Machine Learning,Hadoop,Scala,Kafka,HBase,Big Data,Cassandra,MongoDB,Spark,Data Warehouse,NoSQL,AWS
Job3766,San Francisco,94115,Sr. AI Engineer,https://www.indeed.com/rc/clk?jk=8783734d59ef0ad3&fccid=65a841a7f945806c&vjs=3,deep_learning,3.6,Masters Degree,Trianz,Software Development,120000-139999,Pig,Hive,Machine Learning,Hadoop,Scala,Kafka,HBase,Big Data,Cassandra,MongoDB,Spark,Data Warehouse,NoSQL,AWS
Job3767,Nashville,23173,AI Engineer,https://www.indeed.com/rc/clk?jk=3ba49b63f4433004&fccid=b85c5070c3d3d8c8&vjs=3,deep_learning,4,Bachelors Degree,Capital One,Banks and Financial Services,120000-139999,Pig,Linux,Hive,SQL,Cloud Computing,Apache,Big Data,PostgreSQL,Build Automation,Jenkins,Chef,Ruby,Hadoop,Scripting
Job3769,Dallas,94115,Sr. AI Engineer,https://www.indeed.com/rc/clk?jk=e03a15cca3d30181&fccid=65a841a7f945806c&vjs=3,deep_learning,3.6,PHD/Doctorate Degree,Trianz,Software Development,120000-139999,Pig,Hive,Machine Learning,Hadoop,Scala,Kafka,HBase,Big Data,Cassandra,MongoDB,Spark,Data Warehouse,NoSQL,AWS
Job3770,San Francisco,21401,Sr AI Engineer,https://www.indeed.com/rc/clk?jk=f3d9b81234ce3a72&fccid=f02e717c1497a519&vjs=3,deep_learning,4,Bachelors Degree,University of Maryland Medical System,Software Development,120000-139999,Pig,TensorFlow,Hive,Machine Learning,C/C++,SQL,Big Data,Natural Language Processing,Design Experience,PostgreSQL,OOP,Data Mining,Ruby,Scripting
Job3771,New York City,48127,Sr. Hadoop Big AI Engineer,https://www.indeed.com/rc/clk?jk=02fea7b4fbc3bd12&fccid=1e9ad4ec5d5add12&vjs=3,deep_learning,2.8,Masters Degree,Meridian Health Plan,Software Development,120000-139999,Pig,Linux,Hive,Red Hat Enterprise Linux,SQL,Threading,Microsoft Powerpoint,Hadoop,Kafka,HBase,ZooKeeper,Microsoft Office,Tableau,Java
Job3772,San Francisco,02101,Principal AI Engineer,https://www.indeed.com/rc/clk?jk=338a546b6a37e21f&fccid=683f563b5cc25b70&vjs=3,deep_learning,3.8,Associates Degree,Nielsen,Software Development,120000-139999,Hadoop,Scala,R,Software Testing,Azure,SQL,Java,Spark,Data Warehouse,Software Development,REST,Python,AWS,
Job3774,New York City,10001,AI Engineer,https://www.indeed.com/rc/clk?jk=742c873b9811ce5e&fccid=c68f858ef73a0c44&vjs=3,deep_learning,3.9,Associates Degree,Getty Images,Software Development,140000-159999,Linux,Hive,Machine Learning,Hadoop,SQL,Spark,Git,Python,,,,,,
Job3776,San Francisco,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=d1b73793be4e187e&fccid=cf3e26a4f907fe43&vjs=3,deep_learning,3.8,Masters Degree,GumGum,Software Development,140000-159999,DynamoDB,SQL,Hadoop,Kafka,Scala,Java,Cassandra,Spark,Python,AWS,,,,
Job3777,New York City,10001,AI Engineer,https://www.indeed.com/rc/clk?jk=19af7f3866bc7250&fccid=b7ec7c4589b910f4&vjs=3,deep_learning,4.8,Masters Degree,Quartet,Software Development,140000-159999,Scala,CI/CD,SQL,Apache,Java,Spark,Python,AWS,,,,,,
Job3778,San Francisco,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=5c4758bc1b743e5d&fccid=4ff9b6a150bd4610&vjs=3,deep_learning,4.7,PHD/Doctorate Degree,drawbridge,Software Development,140000-159999,Pig,Hive,Machine Learning,Hadoop,Tableau,MySQL,Spark,Data Warehouse,Python,,,,,
Job3779,Columbus,10001,Quant Developer/AI Engineer - Investment Bank,https://www.indeed.com/rc/clk?jk=a60595d137b6affd&fccid=1c76c3a36f6c7557&vjs=3,deep_learning,3.9,PHD/Doctorate Degree,UBS,Banks and Financial Services,140000-159999,Predictive Analytics,AI,Machine Learning,Hadoop,Project Management,,,,,,,,,
Job3780,Dallas,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=f3a828d36a4726e1&fccid=7a3824693ee1074b&vjs=3,deep_learning,3.9,Associates Degree,Twitter,Internet and Software,140000-159999,React,JavaScript,Java,Hive,Angular,Spark,Hadoop,Network,Scala,C/C++,,,,
Job3781,Richmond,10001,AI Engineer – Legal & Licensing,https://www.indeed.com/rc/clk?jk=06b5ed34102941ae&fccid=fe404d18bb9eef1e&vjs=3,deep_learning,4.3,Masters Degree,Spotify,Internet and Software,140000-159999,Data Warehouse,Scala,Google Cloud Platform,Azure,Python,,,,,,,,,
Job3782,Chicago,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=0f50f80d362000a8&fccid=49d86eba2fe6034f&vjs=3,deep_learning,3.5,Masters Degree,HotSchedules,Software Development,140000-159999,Machine Learning,Hadoop,Scala,Kafka,Java,S3,Spark,Software Development,Python,Jira,AWS,,,
Job3783,New York City,10001,AI Engineer,https://www.indeed.com/rc/clk?jk=0c70300d83df91c3&fccid=fe404d18bb9eef1e&vjs=3,deep_learning,4.3,Bachelors Degree,Spotify,Software Development,140000-159999,Cassandra,Spark,Hadoop,Google Cloud Platform,CI/CD,,,,,,,,,
Job3784,San Francisco,02101,Full Cycle AI Engineer,https://www.indeed.com/rc/clk?jk=71123c637d685d08&fccid=c3b7b978fa37019b&vjs=3,deep_learning,4.1,Masters Degree,iRobot Corporation,Software Development,140000-159999,Java,REST,DynamoDB,Python,AWS,,,,,,,,,
Job3785,Boston,94115,Sr. AI Engineer,https://www.indeed.com/rc/clk?jk=bf8b1e10bc95bdf3&fccid=85ac7fb3b19d15f1&vjs=3,deep_learning,4.5,Associates Degree,National Football League,Software Development,140000-159999,Akka,Machine Learning,Hadoop,Scala,Kafka,R,Oracle,SQL,Java,MySQL,Cassandra,Spark,GraphQL,Python
Job3786,San Francisco,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=19fd7304d42f9614&fccid=40d02028f2c96074&vjs=3,deep_learning,4.3,Masters Degree,VideoAmp,Software Development,140000-159999,Java,Big Data,Hive,Spark,Data Warehouse,Hadoop,Scala,Python,SQL,,,,,
Job3787,Trenton,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=2972d456cb6ddd6d&fccid=a4a80a018416b98b&vjs=3,deep_learning,3,Masters Degree,Thrive Market,Software Development,140000-159999,Hadoop,Scala,Kafka,C/C++,JSON,Tableau,Java,Spark,Python,Elasticsearch,,,,
Job3788,San Francisco,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=457a3d688abe4d35&fccid=17deafb845ac1078&vjs=3,deep_learning,4.1,Associates Degree,Alloy,Software Development,140000-159999,Java,React,Selenium,REST,PostgreSQL,Redis,Google Cloud Platform,Python,SQL,,,,,
Job3789,Austin,10001,AI Engineer,https://www.indeed.com/rc/clk?jk=6396352720b78b69&fccid=fdbba1c1f2ca790d&vjs=3,deep_learning,2.8,Associates Degree,EquiLend,Software Development,140000-159999,Linux,Hive,Database Administration,Perl,Google Cloud Platform,DynamoDB,R,SQL,Cloud Computing,Big Data,Design Experience,Mesos,Hadoop,Kafka
Job3790,Washington DC,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=bb610870eca7eb50&fccid=c9a09a236a7e5829&vjs=3,deep_learning,4.5,Bachelors Degree,Tradesy,Software Development,140000-159999,Go,Hadoop,Google Cloud Platform,Scala,Kafka,C/C++,SQL,JSON,Apache,Java,Spark,Data Warehouse,NoSQL,Python
Job3791,New York City,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=24e63fb4a39f0255&fccid=65a841a7f945806c&vjs=3,deep_learning,3.6,PHD/Doctorate Degree,Trianz,Software Development,140000-159999,Hive,Oracle,Python,SQL,Tableau,AWS,,,,,,,,
Job3793,New York City,98101,CORE - AI Engineer,https://www.indeed.com/rc/clk?jk=0d1e5a42902fc338&fccid=e2f8d6934fd95c43&vjs=3,deep_learning,3.6,Bachelors Degree,Logic20/20,Consulting and Business Services,140000-159999,Spark,Design Experience,Scripting,Azure,Google Cloud Platform,Python,SQL,AWS,,,,,,
Job3794,San Francisco,94115,Visualization AI Engineer,https://www.indeed.com/rc/clk?jk=b351ca3537f354a5&fccid=e65ed7a11db4ba1f&vjs=3,deep_learning,3.6,PHD/Doctorate Degree,Copper,Software Development,140000-159999,Linux,Business Intelligence,R,Perl,SQL,Tableau,QlikView,PostgreSQL,Google Suite,Python,AWS,,,
Job3796,San Francisco,94115,Big AI Engineer - Digital Wealth,https://www.indeed.com/rc/clk?jk=216ead21590c8050&fccid=58c732f14833248a&vjs=3,deep_learning,3.9,Associates Degree,BlackRock,Banks and Financial Services,140000-159999,Hive,Hadoop,Project Management,R,Scala,SQL,Tableau,Big Data,Spark,Data Warehouse,Python,,,
Job3797,New York City,98101,AI Engineer,https://www.indeed.com/rc/clk?jk=0118c76fb371e700&fccid=43f0f7dbd55927e9&vjs=3,deep_learning,4.3,Associates Degree,lululemon athletica,Software Development,140000-159999,Hive,Machine Learning,R,SQL,Kubernetes,Puppet,Jenkins,JavaScript,Spring,Chef,PowerShell,Scripting,Kafka,Ansible
Job3798,Orlando,10001,AI Engineer,https://www.indeed.com/rc/clk?jk=1eee642ceceb063f&fccid=ea25315ee9da22e5&vjs=3,deep_learning,3.7,Bachelors Degree,Comcast,Telecommunications,140000-159999,Big Data,Linux,Spark,Hadoop,Scala,Kafka,Python,AWS,,,,,,
Job3800,New York City,94115,Spark AI Engineer,https://www.indeed.com/rc/clk?jk=3d7dda4d5b950685&fccid=c39dcf34372f1519&vjs=3,deep_learning,3.3,PHD/Doctorate Degree,Red Ventures,Internet and Software,140000-159999,Linux,Scala,DynamoDB,Kafka,Oracle,Cloud Computing,SQL,Java,S3,MySQL,Cassandra,Spark,PostgreSQL,Shell Scripting
Job3801,Trenton,94115,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=8a3a7ba752fc18f9&fccid=03d280daa9635633&vjs=3,deep_learning,4,Associates Degree,23andMe,Health Care,140000-159999,Hadoop,Oracle,SQL,Tableau,MySQL,PL/SQL,Data Warehouse,Design Experience,OOP,Python,AWS,,,
Job3803,Madison,94115,Big AI Engineer,https://www.indeed.com/rc/clk?jk=2b91687ec093ab4f&fccid=b8ce556031512ca3&vjs=3,deep_learning,4.1,Masters Degree,Zscaler,Internet and Software,140000-159999,Java,Spark,REST,Hadoop,Kafka,Python,Elasticsearch,,,,,,,
Job3804,Boston,94115,Big AI Engineer,https://www.indeed.com/rc/clk?jk=b958a0ea5f68cdf6&fccid=9e6cc9e51c2613ab&vjs=3,deep_learning,3.5,Bachelors Degree,Grid Dynamics,Software Development,140000-159999,Pig,Hive,Hadoop,Google Cloud Platform,Scala,Kafka,CI/CD,HBase,Java,Cassandra,Maven,MongoDB,Spark,SSH
Job3805,New York City,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=ab40057af68dd6a8&fccid=58b60cc2d68c136c&vjs=3,deep_learning,3.6,Bachelors Degree,Ten-X,Software Development,140000-159999,Pig,Hive,Machine Learning,SQL,Natural Language Processing,MySQL,Confluence,Jira,Hadoop,Kafka,HBase,MongoDB,Spark,Git
Job3807,Charleston,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=ad66b82461983b70&fccid=c762a27145bd166e&vjs=3,deep_learning,4,Bachelors Degree,VMware,Software Development,140000-159999,Hive,VMWare,Hadoop,Scripting,SAP,SQL,Tableau,Troubleshooting,Informatica,Python,AWS,,,
Job3809,Topeka,60657,AI ENGINEER - INVESTMENT MANAGEMENT,https://www.indeed.com/rc/clk?jk=b5ed2868d5744dc2&fccid=8239bec21b5761a4&vjs=3,deep_learning,4,Associates Degree,William Blair & Company,Software Development,140000-159999,R,CI/CD,SQL,,,,,,,,,,,
Job3810,Minneapolis,60657,AWS Big AI Engineer,https://www.indeed.com/rc/clk?jk=55f52c8a4ccb2200&fccid=a4e4e2eaf26690c9&vjs=3,deep_learning,4,PHD/Doctorate Degree,Accenture,Software Development,140000-159999,Hadoop,DynamoDB,Scala,Java,Spark,Design Experience,Informatica,NoSQL,Python,AWS,,,,
Job3811,Boston,23173,AI Engineer,https://www.indeed.com/rc/clk?jk=93f1c203716a4484&fccid=b85c5070c3d3d8c8&vjs=3,deep_learning,4,Masters Degree,Capital One,Banks and Financial Services,140000-159999,JavaScript,Linux,Hadoop,Scripting,Scala,Perl,HBase,ZooKeeper,Big Data,Java,Cassandra,Angular,MongoDB,Spark
